,기준_날짜,집계_기준,기준_시간대,시작_대여소_ID,시작_대여소명,종료_대여소_ID,종료_대여소명,전체_건수,전체_이용_분,전체_이용_거리,시작_동,종료_동,시작_시간대,종료_시간대,요일
490421,2024-04-21,출발시간,1250,ST-68,여의동_058_1,ST-71,여의동_050_1,1,4,709,여의동,여의동,12,13,일
490433,2024-04-21,출발시간,1250,ST-72,여의동_005_15,ST-2813,여의동_052_1,1,4,606,여의동,여의동,12,13,일
490437,2024-04-21,출발시간,1250,ST-73,여의동_009_1,ST-1545,노량진1동_001_1,2,70,5683,여의동,노량진1동,12,13,일
490692,2024-04-21,도착시간,1250,ST-1971,여의동_001_2,ST-1971,여의동_001_2,1,41,5230,여의동,여의동,12,13,일
490901,2024-04-21,도착시간,1250,ST-297,여의동_004_1,ST-297,여의동_004_1,2,148,12230,여의동,여의동,12,13,일
490999,2024-04-21,도착시간,1250,ST-47,여의동_001_4,ST-2905,망원1동_041_1,1,45,8370,여의동,망원1동,12,13,일
491000,2024-04-21,도착시간,1250,ST-47,여의동_001_4,ST-73,여의동_009_1,1,15,842,여의동,여의동,12,13,일
491027,2024-04-21,도착시간,1250,ST-52,여의동_001_6,ST-297,여의동_004_1,2,170,8270,여의동,여의동,12,13,일
491028,2024-04-21,도착시간,1250,ST-52,여의동_001_6,ST-52,여의동_001_6,1,50,5077,여의동,여의동,12,13,일
491043,2024-04-21,도착시간,1250,ST-60,여의동_036_4,ST-1909,반포3동_035_2,1,50,9237,여의동,반포3동,12,13,일
491048,2024-04-21,도착시간,1250,ST-64,여의동_004_2,ST-3160,여의동_026_1,1,63,858,여의동,여의동,12,13,일
491054,2024-04-21,도착시간,1250,ST-67,여의동_061_1,ST-424,여의동_005_8,1,14,2056,여의동,여의동,12,13,일
491056,2024-04-21,도착시간,1250,ST-69,여의동_051_2,ST-67,여의동_061_1,1,3,720,여의동,여의동,12,13,일
491064,2024-04-21,도착시간,1250,ST-73,여의동_009_1,ST-1971,여의동_001_2,1,8,950,여의동,여의동,12,13,일
491376,2024-04-21,출발시간,1255,ST-1971,여의동_001_2,ST-26,대흥동_015_1,1,27,2792,여의동,대흥동,12,12,일
491528,2024-04-21,출발시간,1255,ST-2646,여의동_003_8,ST-1653,영등포동_001_1,1,25,3545,여의동,영등포동,12,12,일
491533,2024-04-21,출발시간,1255,ST-2694,여의동_003_11,ST-297,여의동_004_1,2,187,23930,여의동,여의동,12,12,일
491656,2024-04-21,출발시간,1255,ST-3160,여의동_026_1,ST-699,노량진2동_015_1,1,24,4217,여의동,노량진2동,12,12,일
491728,2024-04-21,출발시간,1255,ST-46,여의동_001_3,ST-66,여의동_005_14,1,6,1691,여의동,여의동,12,12,일
491739,2024-04-21,출발시간,1255,ST-50,여의동_034_1,ST-1970,여의동_003_3,1,3,251,여의동,여의동,12,12,일
491740,2024-04-21,출발시간,1255,ST-50,여의동_034_1,ST-50,여의동_034_1,1,3,253,여의동,여의동,12,12,일
491770,2024-04-21,출발시간,1255,ST-66,여의동_005_14,ST-1797,잠실2동_024_1,2,206,33386,여의동,잠실2동,12,12,일
491781,2024-04-21,출발시간,1255,ST-70,여의동_016_1,ST-70,여의동_016_1,1,8,1066,여의동,여의동,12,12,일
491785,2024-04-21,출발시간,1255,ST-73,여의동_009_1,ST-1971,여의동_001_2,1,123,19396,여의동,여의동,12,12,일
491786,2024-04-21,출발시간,1255,ST-73,여의동_009_1,ST-2492,가양1동_002_5,1,64,10601,여의동,가양1동,12,12,일
491787,2024-04-21,출발시간,1255,ST-73,여의동_009_1,ST-73,여의동_009_1,1,51,4390,여의동,여의동,12,12,일
492064,2024-04-21,도착시간,1255,ST-1970,여의동_003_3,ST-46,여의동_001_3,1,5,820,여의동,여의동,12,12,일
492217,2024-04-21,도착시간,1255,ST-2694,여의동_003_11,ST-2694,여의동_003_11,1,27,1077,여의동,여의동,12,12,일
492251,2024-04-21,도착시간,1255,ST-2814,여의동_055_1,ST-2609,잠실6동_019_1,1,54,16801,여의동,잠실6동,12,12,일
492281,2024-04-21,도착시간,1255,ST-297,여의동_004_1,ST-297,여의동_004_1,1,52,8244,여의동,여의동,12,12,일
492322,2024-04-21,도착시간,1255,ST-3160,여의동_026_1,ST-361,송정동_002_1,2,205,33856,여의동,송정동,12,12,일
492439,2024-04-21,도착시간,1255,ST-67,여의동_061_1,ST-2905,망원1동_041_1,1,38,10352,여의동,망원1동,12,12,일
492443,2024-04-21,도착시간,1255,ST-68,여의동_058_1,ST-71,여의동_050_1,1,4,709,여의동,여의동,12,12,일
492445,2024-04-21,도착시간,1255,ST-69,여의동_051_2,ST-424,여의동_005_8,1,25,1181,여의동,여의동,12,12,일
492446,2024-04-21,도착시간,1255,ST-69,여의동_051_2,ST-71,여의동_050_1,1,36,1650,여의동,여의동,12,12,일
492451,2024-04-21,도착시간,1255,ST-70,여의동_016_1,ST-877,노량진1동_001_5,1,17,3580,여의동,노량진1동,12,12,일
492458,2024-04-21,도착시간,1255,ST-72,여의동_005_15,ST-2813,여의동_052_1,1,4,606,여의동,여의동,12,12,일
492463,2024-04-21,도착시간,1255,ST-73,여의동_009_1,ST-296,여의동_002_1,1,42,6187,여의동,여의동,12,12,일
492750,2024-04-21,출발시간,1300,ST-1970,여의동_003_3,ST-1701,당산2동_065_1,1,10,919,여의동,당산2동,13,14,일
492991,2024-04-21,출발시간,1300,ST-296,여의동_002_1,ST-3072,여의동_005_4,1,89,11891,여의동,여의동,13,14,일
492996,2024-04-21,출발시간,1300,ST-297,여의동_004_1,ST-3072,여의동_005_4,1,43,5150,여의동,여의동,13,14,일
493051,2024-04-21,출발시간,1300,ST-3239,여의동_005_7,ST-366,옥수동_036_1,1,104,12380,여의동,옥수동,13,14,일
493118,2024-04-21,출발시간,1300,ST-59,여의동_036_3,ST-2334,성수1가1동_014_4,1,65,15370,여의동,성수1가1동,13,14,일
493119,2024-04-21,출발시간,1300,ST-59,여의동_036_3,ST-64,여의동_004_2,2,63,4025,여의동,여의동,13,14,일
493120,2024-04-21,출발시간,1300,ST-60,여의동_036_4,ST-3142,영등포본동_015_4,1,17,1293,여의동,영등포본동,13,14,일
493128,2024-04-21,출발시간,1300,ST-64,여의동_004_2,ST-1908,반포3동_035_1,1,45,7822,여의동,반포3동,13,14,일
493132,2024-04-21,출발시간,1300,ST-66,여의동_005_14,ST-3072,여의동_005_4,1,84,780,여의동,여의동,13,14,일
493143,2024-04-21,출발시간,1300,ST-70,여의동_016_1,ST-46,여의동_001_3,1,41,3549,여의동,여의동,13,14,일
493146,2024-04-21,출발시간,1300,ST-72,여의동_005_15,ST-3102,신길1동_006_1,1,13,1970,여의동,신길1동,13,14,일
493147,2024-04-21,출발시간,1300,ST-72,여의동_005_15,ST-55,여의동_005_10,1,7,990,여의동,여의동,13,14,일
493149,2024-04-21,출발시간,1300,ST-73,여의동_009_1,ST-73,여의동_009_1,3,189,28658,여의동,여의동,13,14,일
493629,2024-04-21,도착시간,1300,ST-2813,여의동_052_1,ST-2813,여의동_052_1,1,12,1115,여의동,여의동,13,14,일
493689,2024-04-21,도착시간,1300,ST-3072,여의동_005_4,ST-52,여의동_001_6,1,44,4021,여의동,여의동,13,14,일
493704,2024-04-21,도착시간,1300,ST-3160,여의동_026_1,ST-66,여의동_005_14,1,9,342,여의동,여의동,13,14,일
493761,2024-04-21,도착시간,1300,ST-425,여의동_035_2,ST-3160,여의동_026_1,1,22,1205,여의동,여의동,13,14,일
493769,2024-04-21,도착시간,1300,ST-46,여의동_001_3,ST-66,여의동_005_14,1,6,1691,여의동,여의동,13,14,일
493770,2024-04-21,도착시간,1300,ST-47,여의동_001_4,ST-2175,효창동_013_1,1,26,3686,여의동,효창동,13,14,일
493784,2024-04-21,도착시간,1300,ST-50,여의동_034_1,ST-1970,여의동_003_3,1,3,251,여의동,여의동,13,14,일
493785,2024-04-21,도착시간,1300,ST-50,여의동_034_1,ST-3072,여의동_005_4,1,10,950,여의동,여의동,13,14,일
493786,2024-04-21,도착시간,1300,ST-50,여의동_034_1,ST-50,여의동_034_1,1,3,253,여의동,여의동,13,14,일
493801,2024-04-21,도착시간,1300,ST-53,여의동_034_2,ST-53,여의동_034_2,2,86,8364,여의동,여의동,13,14,일
493816,2024-04-21,도착시간,1300,ST-59,여의동_036_3,ST-3142,영등포본동_015_4,1,9,1150,여의동,영등포본동,13,14,일
493832,2024-04-21,도착시간,1300,ST-64,여의동_004_2,ST-3160,여의동_026_1,1,17,3390,여의동,여의동,13,14,일
493841,2024-04-21,도착시간,1300,ST-69,여의동_051_2,ST-1492,북아현동_001_2,1,38,1542,여의동,북아현동,13,14,일
494372,2024-04-21,출발시간,1305,ST-297,여의동_004_1,ST-2934,반포본동_020_1,1,30,6299,여의동,반포본동,13,14,일
494373,2024-04-21,출발시간,1305,ST-297,여의동_004_1,ST-692,흑석동_028_1,1,20,3186,여의동,흑석동,13,14,일
494388,2024-04-21,출발시간,1305,ST-3061,여의동_036_1,ST-3238,영등포동_035_1,1,17,1920,여의동,영등포동,13,14,일
494392,2024-04-21,출발시간,1305,ST-3072,여의동_005_4,ST-296,여의동_002_1,1,8,758,여의동,여의동,13,14,일
494424,2024-04-21,출발시간,1305,ST-3160,여의동_026_1,ST-3239,여의동_005_7,2,9,920,여의동,여의동,13,14,일
494480,2024-04-21,출발시간,1305,ST-424,여의동_005_8,ST-2813,여의동_052_1,1,5,850,여의동,여의동,13,14,일
494542,2024-04-21,출발시간,1305,ST-62,여의동_017_1,ST-66,여의동_005_14,1,2,385,여의동,여의동,13,14,일
494560,2024-04-21,출발시간,1305,ST-72,여의동_005_15,ST-2813,여의동_052_1,1,3,730,여의동,여의동,13,14,일
494562,2024-04-21,출발시간,1305,ST-73,여의동_009_1,ST-73,여의동_009_1,2,48,2035,여의동,여의동,13,14,일
495040,2024-04-21,도착시간,1305,ST-296,여의동_002_1,ST-296,여의동_002_1,1,53,4640,여의동,여의동,13,14,일
495076,2024-04-21,도착시간,1305,ST-3160,여의동_026_1,ST-3160,여의동_026_1,2,16,718,여의동,여의동,13,14,일
495077,2024-04-21,도착시간,1305,ST-3160,여의동_026_1,ST-424,여의동_005_8,1,17,692,여의동,여의동,13,14,일
495131,2024-04-21,도착시간,1305,ST-47,여의동_001_4,ST-306,영등포동_037_1,1,14,1724,여의동,영등포동,13,14,일
495153,2024-04-21,도착시간,1305,ST-55,여의동_005_10,ST-7,서교동_048_1,1,41,6748,여의동,서교동,13,14,일
495158,2024-04-21,도착시간,1305,ST-59,여의동_036_3,ST-50,여의동_034_1,1,56,2428,여의동,여의동,13,14,일
495161,2024-04-21,도착시간,1305,ST-62,여의동_017_1,ST-66,여의동_005_14,1,2,385,여의동,여의동,13,14,일
495162,2024-04-21,도착시간,1305,ST-63,여의동_045_1,ST-1142,가산동_007_2,1,57,9008,여의동,가산동,13,14,일
495173,2024-04-21,도착시간,1305,ST-70,여의동_016_1,ST-70,여의동_016_1,1,8,1066,여의동,여의동,13,14,일
495180,2024-04-21,도착시간,1305,ST-72,여의동_005_15,ST-2813,여의동_052_1,1,3,730,여의동,여의동,13,14,일
495746,2024-04-21,출발시간,1310,ST-3160,여의동_026_1,ST-70,여의동_016_1,1,3,614,여의동,여의동,13,14,일
495805,2024-04-21,출발시간,1310,ST-46,여의동_001_3,ST-2807,당산2동_036_1,1,24,2692,여의동,당산2동,13,14,일
495806,2024-04-21,출발시간,1310,ST-46,여의동_001_3,ST-3072,여의동_005_4,1,26,2140,여의동,여의동,13,14,일
495833,2024-04-21,출발시간,1310,ST-53,여의동_034_2,ST-2553,염창동_042_1,2,66,10441,여의동,염창동,13,14,일
495834,2024-04-21,출발시간,1310,ST-53,여의동_034_2,ST-53,여의동_034_2,1,54,6160,여의동,여의동,13,14,일
495841,2024-04-21,출발시간,1310,ST-55,여의동_005_10,ST-307,신길7동_001_2,1,8,1478,여의동,신길7동,13,14,일
495855,2024-04-21,출발시간,1310,ST-62,여의동_017_1,ST-1701,당산2동_065_1,1,17,2524,여의동,당산2동,13,14,일
495869,2024-04-21,출발시간,1310,ST-72,여의동_005_15,ST-66,여의동_005_14,1,27,855,여의동,여의동,13,14,일
495870,2024-04-21,출발시간,1310,ST-72,여의동_005_15,ST-685,대방동_008_1,1,13,1393,여의동,대방동,13,14,일
496155,2024-04-21,도착시간,1310,ST-1970,여의동_003_3,ST-1701,당산2동_065_1,1,10,919,여의동,당산2동,13,14,일
496391,2024-04-21,도착시간,1310,ST-3072,여의동_005_4,ST-1923,잠원동_020_1,1,102,12932,여의동,잠원동,13,14,일
496392,2024-04-21,도착시간,1310,ST-3072,여의동_005_4,ST-416,문래동_003_1,1,53,6168,여의동,문래동,13,14,일
496410,2024-04-21,도착시간,1310,ST-3160,여의동_026_1,ST-3239,여의동_005_7,2,9,920,여의동,여의동,13,14,일
496411,2024-04-21,도착시간,1310,ST-3160,여의동_026_1,ST-70,여의동_016_1,1,3,614,여의동,여의동,13,14,일
496460,2024-04-21,도착시간,1310,ST-424,여의동_005_8,ST-2813,여의동_052_1,1,5,850,여의동,여의동,13,14,일
496461,2024-04-21,도착시간,1310,ST-424,여의동_005_8,ST-2920,양평2동_005_1,1,62,5192,여의동,양평2동,13,14,일
496506,2024-04-21,도착시간,1310,ST-64,여의동_004_2,ST-421,양평2동_038_1,1,41,4783,여의동,양평2동,13,14,일
496517,2024-04-21,도착시간,1310,ST-69,여의동_051_2,ST-685,대방동_008_1,1,54,4909,여의동,대방동,13,14,일
496518,2024-04-21,도착시간,1310,ST-69,여의동_051_2,ST-69,여의동_051_2,1,57,1440,여의동,여의동,13,14,일
496526,2024-04-21,도착시간,1310,ST-72,여의동_005_15,ST-55,여의동_005_10,1,7,990,여의동,여의동,13,14,일
497016,2024-04-21,출발시간,1315,ST-296,여의동_002_1,ST-1910,반포3동_001_1,2,210,17357,여의동,반포3동,13,14,일
497020,2024-04-21,출발시간,1315,ST-297,여의동_004_1,ST-683,노량진1동_001_3,1,18,2620,여의동,노량진1동,13,14,일
497044,2024-04-21,출발시간,1315,ST-3072,여의동_005_4,ST-2639,시흥1동_045_1,2,233,45349,여의동,시흥1동,13,14,일
497115,2024-04-21,출발시간,1315,ST-46,여의동_001_3,ST-3072,여의동_005_4,1,19,2066,여의동,여의동,13,14,일
497146,2024-04-21,출발시간,1315,ST-59,여의동_036_3,ST-2026,가양1동_003_1,1,65,6640,여의동,가양1동,13,14,일
497155,2024-04-21,출발시간,1315,ST-62,여의동_017_1,ST-70,여의동_016_1,1,3,659,여의동,여의동,13,14,일
497174,2024-04-21,출발시간,1315,ST-71,여의동_050_1,ST-426,당산2동_017_1,1,51,7464,여의동,당산2동,13,14,일
497176,2024-04-21,출발시간,1315,ST-73,여의동_009_1,ST-1971,여의동_001_2,1,82,6496,여의동,여의동,13,14,일
497177,2024-04-21,출발시간,1315,ST-73,여의동_009_1,ST-992,아현동_007_2,1,33,3486,여의동,아현동,13,14,일
497652,2024-04-21,도착시간,1315,ST-297,여의동_004_1,ST-278,양평2동_039_1,2,64,12650,여의동,양평2동,13,14,일
497671,2024-04-21,도착시간,1315,ST-3072,여의동_005_4,ST-296,여의동_002_1,1,8,758,여의동,여의동,13,14,일
497770,2024-04-21,도착시간,1315,ST-47,여의동_001_4,ST-1545,노량진1동_001_1,1,57,5368,여의동,노량진1동,13,14,일
497803,2024-04-21,도착시간,1315,ST-60,여의동_036_4,ST-3142,영등포본동_015_4,1,17,1293,여의동,영등포본동,13,14,일
497828,2024-04-21,도착시간,1315,ST-72,여의동_005_15,ST-3102,신길1동_006_1,1,13,1970,여의동,신길1동,13,14,일
497831,2024-04-21,도착시간,1315,ST-73,여의동_009_1,ST-1545,노량진1동_001_1,2,53,7883,여의동,노량진1동,13,14,일
498324,2024-04-21,출발시간,1320,ST-2814,여의동_055_1,ST-1321,영등포동_036_1,1,44,3424,여의동,영등포동,13,14,일
498368,2024-04-21,출발시간,1320,ST-297,여의동_004_1,ST-555,남가좌2동_002_2,1,62,12243,여의동,남가좌2동,13,14,일
498369,2024-04-21,출발시간,1320,ST-297,여의동_004_1,ST-683,노량진1동_001_3,1,17,2590,여의동,노량진1동,13,14,일
498386,2024-04-21,출발시간,1320,ST-3072,여의동_005_4,ST-3072,여의동_005_4,1,32,1010,여의동,여의동,13,14,일
498412,2024-04-21,출발시간,1320,ST-3160,여의동_026_1,ST-47,여의동_001_4,1,59,5818,여의동,여의동,13,14,일
498413,2024-04-21,출발시간,1320,ST-3160,여의동_026_1,ST-70,여의동_016_1,1,6,698,여의동,여의동,13,14,일
498482,2024-04-21,출발시간,1320,ST-414,여의동_003_12,ST-50,여의동_034_1,1,8,1335,여의동,여의동,13,14,일
498521,2024-04-21,출발시간,1320,ST-53,여의동_034_2,ST-53,여의동_034_2,1,47,2007,여의동,여의동,13,14,일
498527,2024-04-21,출발시간,1320,ST-55,여의동_005_10,ST-1506,염창동_055_1,1,94,11360,여의동,염창동,13,14,일
498533,2024-04-21,출발시간,1320,ST-59,여의동_036_3,ST-2026,가양1동_003_1,1,60,11164,여의동,가양1동,13,14,일
498543,2024-04-21,출발시간,1320,ST-63,여의동_045_1,ST-69,여의동_051_2,2,11,1625,여의동,여의동,13,14,일
498558,2024-04-21,출발시간,1320,ST-67,여의동_061_1,ST-70,여의동_016_1,1,4,560,여의동,여의동,13,14,일
498562,2024-04-21,출발시간,1320,ST-68,여의동_058_1,ST-68,여의동_058_1,1,5,373,여의동,여의동,13,14,일
498566,2024-04-21,출발시간,1320,ST-70,여의동_016_1,ST-2240,이촌2동_011_2,1,18,2980,여의동,이촌2동,13,14,일
498567,2024-04-21,출발시간,1320,ST-70,여의동_016_1,ST-298,신길7동_020_1,1,11,1610,여의동,신길7동,13,14,일
498577,2024-04-21,출발시간,1320,ST-73,여의동_009_1,ST-51,여의동_001_5,1,6,1379,여의동,여의동,13,14,일
498578,2024-04-21,출발시간,1320,ST-73,여의동_009_1,ST-68,여의동_058_1,1,46,8850,여의동,여의동,13,14,일
498992,2024-04-21,도착시간,1320,ST-2646,여의동_003_8,ST-1653,영등포동_001_1,1,25,3545,여의동,영등포동,13,14,일
499024,2024-04-21,도착시간,1320,ST-2814,여의동_055_1,ST-2814,여의동_055_1,1,110,176,여의동,여의동,13,14,일
499079,2024-04-21,도착시간,1320,ST-3061,여의동_036_1,ST-3238,영등포동_035_1,1,17,1920,여의동,영등포동,13,14,일
499103,2024-04-21,도착시간,1320,ST-3160,여의동_026_1,ST-699,노량진2동_015_1,1,24,4217,여의동,노량진2동,13,14,일
499104,2024-04-21,도착시간,1320,ST-3160,여의동_026_1,ST-70,여의동_016_1,1,58,790,여의동,여의동,13,14,일
499153,2024-04-21,도착시간,1320,ST-414,여의동_003_12,ST-1986,당산2동_026_1,1,35,4825,여의동,당산2동,13,14,일
499164,2024-04-21,도착시간,1320,ST-47,여의동_001_4,ST-426,당산2동_017_1,2,228,16729,여의동,당산2동,13,14,일
499190,2024-04-21,도착시간,1320,ST-55,여의동_005_10,ST-307,신길7동_001_2,1,8,1478,여의동,신길7동,13,14,일
499206,2024-04-21,도착시간,1320,ST-62,여의동_017_1,ST-70,여의동_016_1,1,3,659,여의동,여의동,13,14,일
499513,2024-04-21,출발시간,1325,ST-1971,여의동_001_2,ST-2013,신정7동_035_1,1,58,11570,여의동,신정7동,13,14,일
499682,2024-04-21,출발시간,1325,ST-2694,여의동_003_11,ST-73,여의동_009_1,1,15,1619,여의동,여의동,13,14,일
499820,2024-04-21,출발시간,1325,ST-3160,여의동_026_1,ST-47,여의동_001_4,1,56,5720,여의동,여의동,13,14,일
499831,2024-04-21,출발시간,1325,ST-3239,여의동_005_7,ST-73,여의동_009_1,2,230,13094,여의동,여의동,13,14,일
499871,2024-04-21,출발시간,1325,ST-46,여의동_001_3,ST-3140,신촌동_023_2,1,23,3193,여의동,신촌동,13,14,일
499872,2024-04-21,출발시간,1325,ST-46,여의동_001_3,ST-791,압구정동_048_1,1,116,15190,여의동,압구정동,13,14,일
499876,2024-04-21,출발시간,1325,ST-47,여의동_001_4,ST-421,양평2동_038_1,1,86,13440,여의동,양평2동,13,14,일
499901,2024-04-21,출발시간,1325,ST-52,여의동_001_6,ST-53,여의동_034_2,1,79,4660,여의동,여의동,13,14,일
499906,2024-04-21,출발시간,1325,ST-53,여의동_034_2,ST-1321,영등포동_036_1,1,19,2918,여의동,영등포동,13,14,일
499950,2024-04-21,출발시간,1325,ST-69,여의동_051_2,ST-55,여의동_005_10,1,10,830,여의동,여의동,13,14,일
499953,2024-04-21,출발시간,1325,ST-70,여의동_016_1,ST-2240,이촌2동_011_2,1,17,3145,여의동,이촌2동,13,14,일
500206,2024-04-21,도착시간,1325,ST-1969,여의동_003_2,ST-2152,서교동_030_1,1,46,6230,여의동,서교동,13,14,일
500207,2024-04-21,도착시간,1325,ST-1971,여의동_001_2,ST-26,대흥동_015_1,1,27,2792,여의동,대흥동,13,14,일
