,기준_날짜,집계_기준,기준_시간대,시작_대여소_ID,시작_대여소명,종료_대여소_ID,종료_대여소명,전체_건수,전체_이용_분,전체_이용_거리,시작_동,종료_동,시작_시간대,종료_시간대,요일,구,면적,구성비,거리로그변환,로그_이용_거리
21943,2024-04-15,도착시간,645,ST-3199,신림동_037_1,ST-1357,신사동_012_1,1,57,1630,신림동,신사동,6,7,월,관악구,0.54,0.09,7.396335293800808,7.397561535524052
22073,2024-04-15,출발시간,650,ST-1269,신림동_024_1,ST-1259,신림동_019_1,1,4,608,신림동,신림동,6,7,월,관악구,0.54,0.09,6.410174881966167,6.413458957167357
22074,2024-04-15,출발시간,650,ST-1270,신림동_030_1,ST-3105,신대방2동_011_1,1,5,895,신림동,신대방2동,6,7,월,관악구,0.54,0.09,6.796823718274855,6.799055862058796
22522,2024-04-15,도착시간,650,ST-1269,신림동_024_1,ST-1265,조원동_014_1,1,20,2130,신림동,조원동,6,7,월,관악구,0.54,0.09,7.6638772587034705,7.664815785285735
23396,2024-04-15,도착시간,655,ST-1269,신림동_024_1,ST-1259,신림동_019_1,1,4,608,신림동,신림동,6,6,월,관악구,0.54,0.09,6.410174881966167,6.413458957167357
23397,2024-04-15,도착시간,655,ST-1270,신림동_030_1,ST-3105,신대방2동_011_1,1,5,895,신림동,신대방2동,6,6,월,관악구,0.54,0.09,6.796823718274855,6.799055862058796
24185,2024-04-15,출발시간,700,ST-3199,신림동_037_1,ST-1276,가산동_003_2,1,21,4120,신림동,가산동,7,8,월,관악구,0.54,0.09,8.323608442343572,8.324093761450404
24252,2024-04-15,출발시간,700,ST-702,신림동_029_1,ST-1270,신림동_030_1,1,126,1289,신림동,신림동,7,8,월,관악구,0.54,0.09,7.161622002939187,7.1631723908466425
24253,2024-04-15,출발시간,700,ST-702,신림동_029_1,ST-703,신사동_023_1,1,4,880,신림동,신사동,7,8,월,관악구,0.54,0.09,6.779921907472252,6.782192056006791
25622,2024-04-15,도착시간,705,ST-702,신림동_029_1,ST-703,신사동_023_1,1,4,880,신림동,신사동,7,8,월,관악구,0.54,0.09,6.779921907472252,6.782192056006791
26782,2024-04-15,출발시간,715,ST-1270,신림동_030_1,ST-885,삼성동_011_1,1,14,2410,신림동,삼성동,7,8,월,관악구,0.54,0.09,7.787382026484701,7.788211557847076
27334,2024-04-15,출발시간,715,ST-702,신림동_029_1,ST-3182,구로2동_011_3,1,32,8244,신림동,구로2동,7,8,월,관악구,0.54,0.09,9.01724094201035,9.017483513266844
27416,2024-04-15,도착시간,715,ST-1269,신림동_024_1,ST-762,서초1동_001_1,1,52,10198,신림동,서초1동,7,8,월,관악구,0.54,0.09,9.2299469016151,9.230142999272362
28525,2024-04-15,출발시간,720,ST-702,신림동_029_1,ST-1521,구로3동_002_1,1,16,3240,신림동,구로3동,7,8,월,관악구,0.54,0.09,8.083328608786376,8.08394570229562
29232,2024-04-15,출발시간,725,ST-1259,신림동_019_1,ST-882,은천동_039_1,1,1,0,신림동,은천동,7,8,월,관악구,0.54,0.09,-inf,0.6931471805599453
29925,2024-04-15,출발시간,725,ST-702,신림동_029_1,ST-1542,신대방1동_013_1,1,12,2076,신림동,신대방1동,7,8,월,관악구,0.54,0.09,7.638198244285779,7.639161171659173
29926,2024-04-15,출발시간,725,ST-702,신림동_029_1,ST-690,상도2동_052_1,1,15,2894,신림동,상도2동,7,8,월,관악구,0.54,0.09,7.970394907191429,7.971085753505607
30474,2024-04-15,도착시간,725,ST-3199,신림동_037_1,ST-1276,가산동_003_2,1,21,4120,신림동,가산동,7,8,월,관악구,0.54,0.09,8.323608442343572,8.324093761450404
30689,2024-04-15,출발시간,730,ST-1259,신림동_019_1,ST-2653,신대방1동_039_1,1,21,3060,신림동,신대방1동,7,8,월,관악구,0.54,0.09,8.026170194946426,8.026823576217629
31564,2024-04-15,도착시간,730,ST-1259,신림동_019_1,ST-882,은천동_039_1,1,1,0,신림동,은천동,7,8,월,관악구,0.54,0.09,-inf,0.6931471805599453
31565,2024-04-15,도착시간,730,ST-1270,신림동_030_1,ST-885,삼성동_011_1,1,14,2410,신림동,삼성동,7,8,월,관악구,0.54,0.09,7.787382026484701,7.788211557847076
33951,2024-04-15,도착시간,735,ST-702,신림동_029_1,ST-1542,신대방1동_013_1,1,12,2076,신림동,신대방1동,7,8,월,관악구,0.54,0.09,7.638198244285779,7.639161171659173
35686,2024-04-15,도착시간,740,ST-702,신림동_029_1,ST-1521,구로3동_002_1,1,16,3240,신림동,구로3동,7,8,월,관악구,0.54,0.09,8.083328608786376,8.08394570229562
35687,2024-04-15,도착시간,740,ST-702,신림동_029_1,ST-690,상도2동_052_1,1,15,2894,신림동,상도2동,7,8,월,관악구,0.54,0.09,7.970394907191429,7.971085753505607
37431,2024-04-15,도착시간,745,ST-702,신림동_029_1,ST-3182,구로2동_011_3,1,32,8244,신림동,구로2동,7,8,월,관악구,0.54,0.09,9.01724094201035,9.017483513266844
39700,2024-04-15,도착시간,755,ST-1259,신림동_019_1,ST-2653,신대방1동_039_1,1,21,3060,신림동,신대방1동,7,7,월,관악구,0.54,0.09,8.026170194946426,8.026823576217629
44188,2024-04-15,출발시간,815,ST-702,신림동_029_1,ST-1268,보라매동_002_1,1,4,766,신림동,보라매동,8,9,월,관악구,0.54,0.09,6.641182169740591,6.643789733147672
45785,2024-04-15,도착시간,820,ST-702,신림동_029_1,ST-1268,보라매동_002_1,1,4,766,신림동,보라매동,8,9,월,관악구,0.54,0.09,6.641182169740591,6.643789733147672
45868,2024-04-15,출발시간,825,ST-1269,신림동_024_1,ST-2842,청룡동_002_1,1,10,1944,신림동,청룡동,8,9,월,관악구,0.54,0.09,7.572502985020384,7.57353126274595
47578,2024-04-15,도착시간,835,ST-1269,신림동_024_1,ST-2842,청룡동_002_1,1,10,1944,신림동,청룡동,8,9,월,관악구,0.54,0.09,7.572502985020384,7.57353126274595
49400,2024-04-15,도착시간,905,ST-702,신림동_029_1,ST-1270,신림동_030_1,1,126,1289,신림동,신림동,9,10,월,관악구,0.54,0.09,7.161622002939187,7.1631723908466425
50003,2024-04-15,출발시간,1035,ST-1270,신림동_030_1,ST-1259,신림동_019_1,1,27,1905,신림동,신림동,10,11,월,관악구,0.54,0.09,7.552237287560802,7.553286605600419
50345,2024-04-15,도착시간,1100,ST-1270,신림동_030_1,ST-1259,신림동_019_1,1,27,1905,신림동,신림동,11,12,월,관악구,0.54,0.09,7.552237287560802,7.553286605600419
51163,2024-04-15,출발시간,1145,ST-702,신림동_029_1,ST-703,신사동_023_1,1,5,879,신림동,신사동,11,12,월,관악구,0.54,0.09,6.778784897685177,6.78105762593618
51249,2024-04-15,출발시간,1150,ST-1259,신림동_019_1,ST-1259,신림동_019_1,1,0,0,신림동,신림동,11,12,월,관악구,0.54,0.09,-inf,0.6931471805599453
51250,2024-04-15,출발시간,1150,ST-1259,신림동_019_1,ST-668,구로3동_037_1,1,12,3159,신림동,구로3동,11,12,월,관악구,0.54,0.09,8.058010800802085,8.058643712215618
51251,2024-04-15,출발시간,1150,ST-1269,신림동_024_1,ST-702,신림동_029_1,1,66,1065,신림동,신림동,11,12,월,관악구,0.54,0.09,6.970730078143525,6.9726062513017535
51252,2024-04-15,출발시간,1150,ST-1270,신림동_030_1,ST-702,신림동_029_1,1,11,792,신림동,신림동,11,12,월,관악구,0.54,0.09,6.674561391814426,6.677083461247136
51253,2024-04-15,출발시간,1150,ST-1270,신림동_030_1,ST-883,조원동_034_1,1,21,3259,신림동,조원동,11,12,월,관악구,0.54,0.09,8.089175678837561,8.089789175789319
51392,2024-04-15,도착시간,1150,ST-1259,신림동_019_1,ST-1259,신림동_019_1,1,0,0,신림동,신림동,11,12,월,관악구,0.54,0.09,-inf,0.6931471805599453
51463,2024-04-15,도착시간,1150,ST-702,신림동_029_1,ST-703,신사동_023_1,1,5,879,신림동,신사동,11,12,월,관악구,0.54,0.09,6.778784897685177,6.78105762593618
51480,2024-04-15,출발시간,1155,ST-1259,신림동_019_1,ST-702,신림동_029_1,1,89,1402,신림동,신림동,11,11,월,관악구,0.54,0.09,7.2456550675945355,7.247080584585756
51822,2024-04-15,도착시간,1200,ST-1270,신림동_030_1,ST-702,신림동_029_1,1,11,792,신림동,신림동,12,13,월,관악구,0.54,0.09,6.674561391814426,6.677083461247136
52057,2024-04-15,도착시간,1205,ST-1259,신림동_019_1,ST-668,구로3동_037_1,1,12,3159,신림동,구로3동,12,13,월,관악구,0.54,0.09,8.058010800802085,8.058643712215618
52140,2024-04-15,출발시간,1210,ST-1259,신림동_019_1,ST-1259,신림동_019_1,1,51,30,신림동,신림동,12,13,월,관악구,0.54,0.09,3.4011973816621555,3.4657359027997265
52141,2024-04-15,출발시간,1210,ST-1269,신림동_024_1,ST-702,신림동_029_1,1,4,648,신림동,신림동,12,13,월,관악구,0.54,0.09,6.473890696352274,6.476972362889683
52252,2024-04-15,도착시간,1210,ST-1270,신림동_030_1,ST-883,조원동_034_1,1,21,3259,신림동,조원동,12,13,월,관악구,0.54,0.09,8.089175678837561,8.089789175789319
52458,2024-04-15,도착시간,1215,ST-1269,신림동_024_1,ST-702,신림동_029_1,1,4,648,신림동,신림동,12,13,월,관악구,0.54,0.09,6.473890696352274,6.476972362889683
52560,2024-04-15,출발시간,1220,ST-1270,신림동_030_1,ST-2996,신사동_020_1,1,17,1171,신림동,신사동,12,13,월,관악구,0.54,0.09,7.065613363597717,7.067319848653476
53392,2024-04-15,도착시간,1240,ST-1270,신림동_030_1,ST-2996,신사동_020_1,1,17,1171,신림동,신사동,12,13,월,관악구,0.54,0.09,7.065613363597717,7.067319848653476
53717,2024-04-15,도착시간,1255,ST-1269,신림동_024_1,ST-702,신림동_029_1,1,66,1065,신림동,신림동,12,12,월,관악구,0.54,0.09,6.970730078143525,6.9726062513017535
53795,2024-04-15,도착시간,1300,ST-1259,신림동_019_1,ST-1259,신림동_019_1,1,51,30,신림동,신림동,13,14,월,관악구,0.54,0.09,3.4011973816621555,3.4657359027997265
54058,2024-04-15,도착시간,1325,ST-1259,신림동_019_1,ST-702,신림동_029_1,1,89,1402,신림동,신림동,13,14,월,관악구,0.54,0.09,7.2456550675945355,7.247080584585756
54545,2024-04-15,출발시간,1410,ST-702,신림동_029_1,ST-2996,신사동_020_1,1,5,714,신림동,신사동,14,15,월,관악구,0.54,0.09,6.570882962339584,6.573680166960646
54619,2024-04-15,도착시간,1415,ST-702,신림동_029_1,ST-2996,신사동_020_1,1,5,714,신림동,신사동,14,15,월,관악구,0.54,0.09,6.570882962339584,6.573680166960646
55865,2024-04-15,출발시간,1520,ST-702,신림동_029_1,ST-2996,신사동_020_1,1,3,701,신림동,신사동,15,16,월,관악구,0.54,0.09,6.55250788703459,6.555356891810665
56087,2024-04-15,도착시간,1525,ST-702,신림동_029_1,ST-2996,신사동_020_1,1,3,701,신림동,신사동,15,16,월,관악구,0.54,0.09,6.55250788703459,6.555356891810665
57065,2024-04-15,출발시간,1600,ST-1259,신림동_019_1,ST-1259,신림동_019_1,1,0,0,신림동,신림동,16,17,월,관악구,0.54,0.09,-inf,0.6931471805599453
57066,2024-04-15,출발시간,1600,ST-1259,신림동_019_1,ST-1678,삼성동_003_1,1,19,2932,신림동,삼성동,16,17,월,관악구,0.54,0.09,7.983440063006542,7.984121958702927
57164,2024-04-15,도착시간,1600,ST-1259,신림동_019_1,ST-1259,신림동_019_1,1,0,0,신림동,신림동,16,17,월,관악구,0.54,0.09,-inf,0.6931471805599453
58050,2024-04-15,도착시간,1620,ST-1259,신림동_019_1,ST-1678,삼성동_003_1,1,19,2932,신림동,삼성동,16,17,월,관악구,0.54,0.09,7.983440063006542,7.984121958702927
59157,2024-04-15,출발시간,1645,ST-702,신림동_029_1,ST-1733,신도림동_033_1,1,44,4910,신림동,신도림동,16,17,월,관악구,0.54,0.09,8.499029220788566,8.499436469826978
59811,2024-04-15,출발시간,1700,ST-1259,신림동_019_1,ST-2851,신사동_015_1,1,4,987,신림동,신사동,17,18,월,관악구,0.54,0.09,6.894670039433482,6.8966943316227125
60230,2024-04-15,도착시간,1705,ST-1259,신림동_019_1,ST-2851,신사동_015_1,1,4,987,신림동,신사동,17,18,월,관악구,0.54,0.09,6.894670039433482,6.8966943316227125
61889,2024-04-15,도착시간,1730,ST-702,신림동_029_1,ST-1733,신도림동_033_1,1,44,4910,신림동,신도림동,17,18,월,관악구,0.54,0.09,8.499029220788566,8.499436469826978
62385,2024-04-15,출발시간,1740,ST-1259,신림동_019_1,ST-1655,반포2동_043_1,1,50,7203,신림동,반포2동,17,18,월,관악구,0.54,0.09,8.882252884889363,8.882530508433623
62839,2024-04-15,출발시간,1745,ST-1259,신림동_019_1,ST-1259,신림동_019_1,1,0,0,신림동,신림동,17,18,월,관악구,0.54,0.09,-inf,0.6931471805599453
63102,2024-04-15,도착시간,1745,ST-1259,신림동_019_1,ST-1259,신림동_019_1,1,0,0,신림동,신림동,17,18,월,관악구,0.54,0.09,-inf,0.6931471805599453
63332,2024-04-15,출발시간,1750,ST-1259,신림동_019_1,ST-2382,낙성대동_012_1,1,14,1380,신림동,낙성대동,17,18,월,관악구,0.54,0.09,7.22983877815125,7.231287004327616
63593,2024-04-15,출발시간,1750,ST-702,신림동_029_1,ST-950,조원동_032_1,1,16,2370,신림동,조원동,17,18,월,관악구,0.54,0.09,7.7706452341291765,7.771488760117616
64499,2024-04-15,출발시간,1800,ST-1259,신림동_019_1,ST-1259,신림동_019_1,1,2,0,신림동,신림동,18,19,월,관악구,0.54,0.09,-inf,0.6931471805599453
64887,2024-04-15,출발시간,1800,ST-702,신림동_029_1,ST-1151,신대방2동_027_1,1,63,2038,신림동,신대방2동,18,19,월,관악구,0.54,0.09,7.61972421378267,7.620705086838262
64953,2024-04-15,도착시간,1800,ST-1259,신림동_019_1,ST-2382,낙성대동_012_1,1,14,1380,신림동,낙성대동,18,19,월,관악구,0.54,0.09,7.22983877815125,7.231287004327616
65261,2024-04-15,출발시간,1805,ST-1259,신림동_019_1,ST-702,신림동_029_1,1,61,5350,신림동,신림동,18,19,월,관악구,0.54,0.09,8.584851839890053,8.585225601808064
65845,2024-04-15,출발시간,1805,ST-702,신림동_029_1,ST-2380,청룡동_006_1,1,8,1137,신림동,청룡동,18,19,월,관악구,0.54,0.09,7.036148493750536,7.037905963447182
65946,2024-04-15,도착시간,1805,ST-1259,신림동_019_1,ST-1259,신림동_019_1,1,2,0,신림동,신림동,18,19,월,관악구,0.54,0.09,-inf,0.6931471805599453
67302,2024-04-15,도착시간,1810,ST-702,신림동_029_1,ST-950,조원동_032_1,1,16,2370,신림동,조원동,18,19,월,관악구,0.54,0.09,7.7706452341291765,7.771488760117616
67389,2024-04-15,출발시간,1815,ST-1259,신림동_019_1,ST-1269,신림동_024_1,1,5,700,신림동,신림동,18,19,월,관악구,0.54,0.09,6.551080335043404,6.553933404025811
67838,2024-04-15,출발시간,1815,ST-702,신림동_029_1,ST-703,신사동_023_1,1,111,960,신림동,신사동,18,19,월,관악구,0.54,0.09,6.866933284461882,6.8690144506657065
68314,2024-04-15,도착시간,1815,ST-702,신림동_029_1,ST-2380,청룡동_006_1,1,8,1137,신림동,청룡동,18,19,월,관악구,0.54,0.09,7.036148493750536,7.037905963447182
68404,2024-04-15,출발시간,1820,ST-1259,신림동_019_1,ST-2995,청룡동_028_1,1,12,1720,신림동,청룡동,18,19,월,관악구,0.54,0.09,7.450079569807499,7.451241684987676
68924,2024-04-15,도착시간,1820,ST-1259,신림동_019_1,ST-1269,신림동_024_1,1,5,700,신림동,신림동,18,19,월,관악구,0.54,0.09,6.551080335043404,6.553933404025811
70763,2024-04-15,출발시간,1830,ST-3199,신림동_037_1,ST-1678,삼성동_003_1,1,14,1630,신림동,삼성동,18,19,월,관악구,0.54,0.09,7.396335293800808,7.397561535524052
70946,2024-04-15,도착시간,1830,ST-1259,신림동_019_1,ST-1655,반포2동_043_1,1,50,7203,신림동,반포2동,18,19,월,관악구,0.54,0.09,8.882252884889363,8.882530508433623
71449,2024-04-15,출발시간,1835,ST-1270,신림동_030_1,ST-703,신사동_023_1,1,6,960,신림동,신사동,18,19,월,관악구,0.54,0.09,6.866933284461882,6.8690144506657065
72029,2024-04-15,도착시간,1835,ST-1259,신림동_019_1,ST-2995,청룡동_028_1,1,12,1720,신림동,청룡동,18,19,월,관악구,0.54,0.09,7.450079569807499,7.451241684987676
74151,2024-04-15,도착시간,1845,ST-1270,신림동_030_1,ST-703,신사동_023_1,1,6,960,신림동,신사동,18,19,월,관악구,0.54,0.09,6.866933284461882,6.8690144506657065
74482,2024-04-15,도착시간,1845,ST-3199,신림동_037_1,ST-1678,삼성동_003_1,1,14,1630,신림동,삼성동,18,19,월,관악구,0.54,0.09,7.396335293800808,7.397561535524052
75007,2024-04-15,출발시간,1850,ST-3199,신림동_037_1,ST-702,신림동_029_1,1,32,2234,신림동,신림동,18,19,월,관악구,0.54,0.09,7.711548979629146,7.71244383427499
75102,2024-04-15,출발시간,1850,ST-702,신림동_029_1,ST-2996,신사동_020_1,1,4,700,신림동,신사동,18,19,월,관악구,0.54,0.09,6.551080335043404,6.553933404025811
75103,2024-04-15,출발시간,1850,ST-702,신림동_029_1,ST-724,서원동_043_1,1,21,1375,신림동,서원동,18,19,월,관악구,0.54,0.09,7.226209010100671,7.227662498728654
76729,2024-04-15,도착시간,1855,ST-702,신림동_029_1,ST-2996,신사동_020_1,1,4,700,신림동,신사동,18,18,월,관악구,0.54,0.09,6.551080335043404,6.553933404025811
77221,2024-04-15,출발시간,1900,ST-702,신림동_029_1,ST-2851,신사동_015_1,1,3,480,신림동,신사동,19,20,월,관악구,0.54,0.09,6.173786103901937,6.1779441140506
78262,2024-04-15,출발시간,1905,ST-702,신림동_029_1,ST-2996,신사동_020_1,1,4,712,신림동,신사동,19,20,월,관악구,0.54,0.09,6.568077911411976,6.570882962339584
78367,2024-04-15,도착시간,1905,ST-1259,신림동_019_1,ST-702,신림동_029_1,1,61,5350,신림동,신림동,19,20,월,관악구,0.54,0.09,8.584851839890053,8.585225601808064
78790,2024-04-15,도착시간,1905,ST-702,신림동_029_1,ST-1151,신대방2동_027_1,1,63,2038,신림동,신대방2동,19,20,월,관악구,0.54,0.09,7.61972421378267,7.620705086838262
78791,2024-04-15,도착시간,1905,ST-702,신림동_029_1,ST-2851,신사동_015_1,1,3,480,신림동,신사동,19,20,월,관악구,0.54,0.09,6.173786103901937,6.1779441140506
79307,2024-04-15,출발시간,1910,ST-702,신림동_029_1,ST-2653,신대방1동_039_1,1,14,2588,신림동,신대방1동,19,20,월,관악구,0.54,0.09,7.858640655620791,7.859413154693583
79830,2024-04-15,도착시간,1910,ST-702,신림동_029_1,ST-2996,신사동_020_1,1,4,712,신림동,신사동,19,20,월,관악구,0.54,0.09,6.568077911411976,6.570882962339584
79831,2024-04-15,도착시간,1910,ST-702,신림동_029_1,ST-724,서원동_043_1,1,21,1375,신림동,서원동,19,20,월,관악구,0.54,0.09,7.226209010100671,7.227662498728654
79945,2024-04-15,출발시간,1915,ST-1259,신림동_019_1,ST-723,은천동_068_1,1,101,7118,신림동,은천동,19,20,월,관악구,0.54,0.09,8.870382066070137,8.87066300440602
80288,2024-04-15,출발시간,1915,ST-702,신림동_029_1,ST-702,신림동_029_1,2,109,21601,신림동,신림동,19,20,월,관악구,0.54,0.09,9.980494888896912,9.980587472916977
82497,2024-04-15,도착시간,1925,ST-3199,신림동_037_1,ST-702,신림동_029_1,1,32,2234,신림동,신림동,19,20,월,관악구,0.54,0.09,7.711548979629146,7.71244383427499
82597,2024-04-15,도착시간,1925,ST-702,신림동_029_1,ST-2653,신대방1동_039_1,1,14,2588,신림동,신대방1동,19,20,월,관악구,0.54,0.09,7.858640655620791,7.859413154693583
84524,2024-04-15,출발시간,1940,ST-1270,신림동_030_1,ST-703,신사동_023_1,1,5,975,신림동,신사동,19,20,월,관악구,0.54,0.09,6.882437470997847,6.884486652042782
84877,2024-04-15,출발시간,1940,ST-702,신림동_029_1,ST-1275,구로5동_059_1,1,23,4471,신림동,구로5동,19,20,월,관악구,0.54,0.09,8.405367376233981,8.405814603432848
84878,2024-04-15,출발시간,1940,ST-702,신림동_029_1,ST-2614,신사동_044_1,1,2,0,신림동,신사동,19,20,월,관악구,0.54,0.09,-inf,0.6931471805599453
85412,2024-04-15,출발시간,1945,ST-1259,신림동_019_1,ST-882,은천동_039_1,1,3,230,신림동,은천동,19,20,월,관악구,0.54,0.09,5.438079308923196,5.44673737166631
85868,2024-04-15,도착시간,1945,ST-1270,신림동_030_1,ST-703,신사동_023_1,1,5,975,신림동,신사동,19,20,월,관악구,0.54,0.09,6.882437470997847,6.884486652042782
